Timestamp,Open,High,Low,Close,Volume
2025-05-19 09:15:00,539.15,590,485.1,530.75,7353
2025-05-19 09:30:00,529.1,582.2,505,519.4,4206
2025-05-19 09:45:00,516.7,544.15,503,509.25,1401
2025-05-19 10:00:00,508.9,554.1,499.1,551.9,2613
2025-05-19 10:15:00,551.1,612.35,547.15,588.65,6806
2025-05-19 10:30:00,588.9,619.65,578.05,602,5380
2025-05-19 10:45:00,602.45,675,597.3,651.25,9752
2025-05-19 11:00:00,650,666.45,632,647.05,7806
2025-05-19 11:15:00,646.55,685,638.25,650.65,8798
2025-05-19 11:30:00,650.05,662.7,627.15,638.55,5639
2025-05-19 11:45:00,639,657.65,630,637.4,3051
2025-05-19 12:00:00,640,641.95,605.4,640.05,3739
2025-05-19 12:15:00,638.75,676.8,622.5,667.8,6664
2025-05-19 12:30:00,668.45,693.95,658.6,659.7,9360
2025-05-19 12:45:00,659.7,678.95,650,658.9,6379
2025-05-19 13:00:00,657.3,667,608,624.5,4792
2025-05-19 13:15:00,624.05,641,611.2,617,3934
2025-05-19 13:30:00,617.4,628.8,584.2,591,3748
2025-05-19 13:45:00,591,595,572.55,581.8,2827
2025-05-19 14:00:00,581.45,582.95,505,526.25,6084
2025-05-19 14:15:00,526.3,548.15,515.8,526.3,3147
2025-05-19 14:30:00,528.05,540.05,517,524,1672
2025-05-19 14:45:00,523.8,524.2,478.6,508.6,3352
2025-05-19 15:00:00,508.15,538.15,501.2,522.65,3110
2025-05-19 15:15:00,522.8,534.8,506.4,508.4,4847
2025-05-20 09:15:00,545,587.15,439.15,439.15,10954
2025-05-20 09:30:00,437.9,461.65,413.5,418.05,3946
2025-05-20 09:45:00,418.8,432,406.1,429.8,2824
2025-05-20 10:00:00,428.75,438.3,417.5,426.85,2473
2025-05-20 10:15:00,428,429.75,410,424.65,976
2025-05-20 10:30:00,424.75,452.9,418.95,448.45,1886
2025-05-20 10:45:00,449,476,434,446,2264
2025-05-20 11:00:00,447,457.9,434.05,441.55,960
2025-05-20 11:15:00,441.95,441.95,417.6,418.8,1070
2025-05-20 11:30:00,416.8,430,393.75,405.75,1548
2025-05-20 11:45:00,403.9,420.15,393,408.2,1198
2025-05-20 12:00:00,410.9,421.05,397.85,402.8,1282
2025-05-20 12:15:00,403.05,421.45,400.5,415.6,1064
2025-05-20 12:30:00,420,432,412,420.4,943
2025-05-20 12:45:00,421.25,423.15,383.5,387.75,1319
2025-05-20 13:00:00,387.65,391.75,358.85,360.3,1460
2025-05-20 13:15:00,358.85,366.25,343.15,362.25,1821
2025-05-20 13:30:00,360.65,368.6,343,348.7,1045
2025-05-20 13:45:00,347.55,371.6,346.35,359,675
2025-05-20 14:00:00,359,360.1,333.4,341.5,1063
2025-05-20 14:15:00,338.75,341.4,305.35,316,1882
2025-05-20 14:30:00,317.8,326.7,304,305.05,938
2025-05-20 14:45:00,306.85,322.6,302,302.4,667
2025-05-20 15:00:00,301.25,342.25,297.85,324.85,2258
2025-05-20 15:15:00,325.05,328.9,306.3,306.55,2959
2025-05-21 09:15:00,323.5,343.05,284.3,301.8,3641
2025-05-21 09:30:00,302.5,355.1,290.95,348.6,3228
2025-05-21 09:45:00,350.3,383.4,349.7,364.3,3657
2025-05-21 10:00:00,365,414.45,361.7,414.25,3378
2025-05-21 10:15:00,414.7,440,400.3,411.7,3909
2025-05-21 10:30:00,413.65,443.4,413.65,423.05,2253
2025-05-21 10:45:00,422.15,430.6,400,401.75,1432
2025-05-21 11:00:00,402.45,408.1,360.9,381.05,2422
2025-05-21 11:15:00,381.7,392.4,363.75,372.9,1364
2025-05-21 11:30:00,371.3,376.2,335.05,344.45,2021
2025-05-21 11:45:00,345.3,346.55,298.6,309.15,1994
2025-05-21 12:00:00,310.65,310.65,238.4,244.25,2867
2025-05-21 12:15:00,245,256.7,217.25,253.1,3264
2025-05-21 12:30:00,252.8,291.5,250,271.1,3186
2025-05-21 12:45:00,271.9,277.4,250.05,272.9,1165
2025-05-21 13:00:00,272.55,305.9,270.05,300.85,2049
2025-05-21 13:15:00,302.55,328.45,278.45,278.45,1898
2025-05-21 13:30:00,280,306.15,274,277.35,1413
2025-05-21 13:45:00,277.25,296.9,277.25,288.25,720
2025-05-21 14:00:00,287.85,295.05,260.3,295.05,1546
2025-05-21 14:15:00,295.1,313.8,286.4,308.4,1347
2025-05-21 14:30:00,308.4,323,297.85,301.3,1408
2025-05-21 14:45:00,301.25,314,300.3,304.35,1217
2025-05-21 15:00:00,304.35,323.15,296.25,301.45,1720
2025-05-21 15:15:00,304.25,312.35,291.8,299.8,1879
2025-05-22 09:15:00,288.65,288.65,219.9,228,4975
2025-05-22 09:30:00,228.4,239.85,211.7,234.8,2895
2025-05-22 09:45:00,235.25,237.15,216.6,234.4,1633
