Timestamp,Open,High,Low,Close,Volume
2025-05-19 09:15:00,46.9,56,40.2,44.45,428
2025-05-19 09:30:00,44.05,45.5,39.25,43.5,412
2025-05-19 09:45:00,44.15,45.25,40.15,40.7,238
2025-05-19 10:00:00,40.15,42.05,37.35,38.45,164
2025-05-19 10:15:00,38.5,40.2,36,40.2,95
2025-05-19 10:30:00,40.4,41.65,38.75,41.55,97
2025-05-19 10:45:00,41.5,43.05,40.55,41.5,126
2025-05-19 11:00:00,42.55,43.3,40.75,42.05,83
2025-05-19 11:15:00,42.45,42.6,40.45,41.7,50
2025-05-19 11:30:00,41.3,44.4,40.35,43.55,120
2025-05-19 11:45:00,43.7,47.45,43.65,47.45,372
2025-05-19 12:00:00,47.15,49.7,44.3,48.6,324
2025-05-19 12:15:00,49,51,45.2,46.1,138
2025-05-19 12:30:00,45.9,46.2,44.7,44.95,72
2025-05-19 12:45:00,45.35,46.15,43.85,46.15,150
2025-05-19 13:00:00,46.05,48.3,45.2,46.6,179
2025-05-19 13:15:00,46.6,49.7,45.8,48.3,183
2025-05-19 13:30:00,48.8,52,48.5,52,129
2025-05-19 13:45:00,52,52.75,49.15,51.3,107
2025-05-19 14:00:00,51.25,55,49.45,53.05,332
2025-05-19 14:15:00,53.5,54.05,49.25,53.05,115
2025-05-19 14:30:00,53.25,53.25,50.45,52.15,73
2025-05-19 14:45:00,52.25,53.35,51,53.3,42
2025-05-19 15:00:00,53.05,53.55,49.65,51.65,102
2025-05-19 15:15:00,51.55,53.85,51,53.85,160
2025-05-20 09:15:00,52.1,52.1,31,34.4,422
2025-05-20 09:30:00,35.5,39.3,34.75,36,320
2025-05-20 09:45:00,36,42.25,35.2,38.8,200
2025-05-20 10:00:00,38.4,39.25,36.15,38.85,94
2025-05-20 10:15:00,39.15,40.85,38.5,38.85,95
2025-05-20 10:30:00,38.4,38.4,35.3,36.85,88
2025-05-20 10:45:00,36.55,39,34.55,38.25,66
2025-05-20 11:00:00,37.55,42.1,37,40.65,84
2025-05-20 11:15:00,41.3,42,40.4,40.85,73
2025-05-20 11:30:00,40.75,43,39.4,42.65,90
2025-05-20 11:45:00,42.35,44.2,40.5,42.8,90
2025-05-20 12:00:00,41.75,42.1,39.65,41.55,80
2025-05-20 12:15:00,41.9,42.6,40,40.4,54
2025-05-20 12:30:00,40.15,42.2,38.4,42.15,71
2025-05-20 12:45:00,41.85,48.45,41.5,47.5,151
2025-05-20 13:00:00,45.9,46.8,44.8,45.6,57
2025-05-20 13:15:00,46.85,48.7,46.5,47.95,47
2025-05-20 13:30:00,47.55,49.05,47.4,47.45,41
2025-05-20 13:45:00,48.7,48.7,46.85,47.85,37
2025-05-20 14:00:00,47.4,48.65,47.25,47.95,26
2025-05-20 14:15:00,49.1,51.3,48.2,50,74
2025-05-20 14:30:00,50,55.15,48.75,53,77
2025-05-20 14:45:00,53.85,53.85,51.1,53.15,51
2025-05-20 15:00:00,52.25,55.05,51.75,53.2,104
2025-05-20 15:15:00,52.7,52.95,50.8,50.8,60
2025-05-21 09:15:00,48.15,57.05,46.75,49.55,260
2025-05-21 09:30:00,49,51.2,47,49.55,123
2025-05-21 09:45:00,49.55,50.15,45.9,49.2,110
2025-05-21 10:00:00,49.7,51.25,46.5,47.6,103
2025-05-21 10:15:00,47,47,40,41.55,148
2025-05-21 10:30:00,42.2,42.9,38.15,41.45,126
2025-05-21 10:45:00,41.45,42.15,37.8,38.2,100
2025-05-21 11:00:00,38,42.15,38,39.65,126
2025-05-21 11:15:00,39.6,42.7,37.1,41.8,57
2025-05-21 11:30:00,41.5,44.35,39.65,40.65,100
2025-05-21 11:45:00,40.65,41.55,38.4,38.4,63
2025-05-21 12:00:00,38.8,45,38.8,44.8,114
2025-05-21 12:15:00,44.55,48.6,42.9,46.4,146
2025-05-21 12:30:00,43.65,44.3,40.3,42.3,78
2025-05-21 12:45:00,42.45,45.5,42.45,42.7,44
2025-05-21 13:00:00,41.85,42.5,40.7,40.95,31
2025-05-21 13:15:00,40.9,42.7,38.4,42.15,110
2025-05-21 13:30:00,41.7,43.4,39.65,42.55,94
2025-05-21 13:45:00,42.9,43.15,40.2,41.85,59
2025-05-21 14:00:00,41.95,44.2,40.4,40.45,90
2025-05-21 14:15:00,40.25,41.95,39.7,41.35,45
2025-05-21 14:30:00,41.5,44.6,40.5,44,68
2025-05-21 14:45:00,44,44,41.8,42.5,64
2025-05-21 15:00:00,42.3,43.55,40.2,42.5,90
2025-05-21 15:15:00,42.2,44.55,41.3,44.1,76
2025-05-22 09:15:00,55.75,72.25,52.1,65.75,159
2025-05-22 09:30:00,65.25,73.95,65.25,67.75,174
2025-05-22 09:45:00,68.45,70.3,59.6,59.85,78
2025-05-22 10:00:00,61.15,63.9,59.25,59.85,57
2025-05-22 10:15:00,59.85,62.75,58.95,62.05,42
2025-05-22 10:30:00,60.55,60.55,54.35,56.7,40
2025-05-22 10:45:00,55.25,58.75,55.25,57.95,18
2025-05-22 11:00:00,59.6,61.6,59.6,60.45,37
2025-05-22 11:15:00,59.65,59.85,56.55,57.3,21
2025-05-22 11:30:00,57.4,62.55,57.4,62.5,22
2025-05-22 11:45:00,62.3,62.3,60.25,61.7,12
2025-05-22 12:00:00,61.45,64.5,61.45,64.3,26
2025-05-22 12:15:00,64.4,66.65,63.95,65.35,28
2025-05-22 12:30:00,65.35,66.1,64.05,65.7,23
2025-05-22 12:45:00,65.95,72.1,65.8,70.35,46
2025-05-22 13:00:00,69.55,71.1,66.9,66.9,18
2025-05-22 13:15:00,66,68.35,65.05,65.05,19
2025-05-22 13:30:00,65.2,70,65.2,68.75,14
2025-05-22 13:45:00,68.55,69.1,66.95,68.45,18
2025-05-22 14:00:00,68.75,70.3,64.2,64.2,20
2025-05-22 14:15:00,64.65,75,64.65,74.35,43
2025-05-22 14:30:00,72.95,78.25,70.85,71.8,151
2025-05-22 14:45:00,71.45,74.75,63.4,65.4,61
2025-05-22 15:00:00,65.4,67.05,62.7,64.2,51
2025-05-22 15:15:00,64.85,65.1,61.7,62.45,30
2025-05-23 09:15:00,55.3,61.35,44.1,44.1,214
2025-05-23 09:30:00,44.7,46.05,36.5,38.3,237
2025-05-23 09:45:00,39.15,41.3,31.3,32.9,252
2025-05-23 10:00:00,32.2,33.85,30,32.8,271
2025-05-23 10:15:00,32.6,35.75,28.35,34.7,264
2025-05-23 10:30:00,35.2,37.45,31.6,32.4,190
2025-05-23 10:45:00,32,32.3,26.85,28.2,270
2025-05-23 11:00:00,27.5,29.95,26.9,28.95,176
2025-05-23 11:15:00,29,33.7,29,31,179
2025-05-23 11:30:00,31.1,34.25,29.7,33.55,88
2025-05-23 11:45:00,34,41.15,34,40,258
2025-05-23 12:00:00,40.55,42.15,38.1,41.8,111
2025-05-23 12:15:00,41.55,42,36.35,37.45,62
2025-05-23 12:30:00,37.65,37.9,34.45,37.9,34
2025-05-23 12:45:00,37.85,38.2,36.4,36.5,30
2025-05-23 13:00:00,36.85,37.35,34.35,35.15,41
2025-05-23 13:15:00,34.5,35.7,33.75,35.7,19
2025-05-23 13:30:00,34.45,39.05,34.45,37.5,45
2025-05-23 13:45:00,37.5,39.4,33.95,34.7,53
2025-05-23 14:00:00,34.65,37,34,35.75,66
2025-05-23 14:15:00,35.55,36.55,34.05,34.6,57
2025-05-23 14:30:00,35.2,40.5,35.05,40.5,57
2025-05-23 14:45:00,39.95,41,38.25,40.55,52
2025-05-23 15:00:00,39.15,39.3,36.2,38.4,57
2025-05-23 15:15:00,38.85,41.5,37.4,38.6,69
2025-05-26 09:15:00,38.65,41.2,23.95,27.05,588
2025-05-26 09:30:00,27.45,28.4,22.8,25.9,321
2025-05-26 09:45:00,25.5,25.75,21.65,22.35,283
2025-05-26 10:00:00,22.05,22.5,19.4,20.35,205
2025-05-26 10:15:00,19.95,24.25,19.6,23.25,329
2025-05-26 10:30:00,24,25.45,20.4,20.5,295
2025-05-26 10:45:00,20.2,23.5,19.15,21.7,228
2025-05-26 11:00:00,21.6,22.7,21,21.45,101
2025-05-26 11:15:00,21.2,22.8,19.3,22,185
2025-05-26 11:30:00,22.1,22.35,20.4,21.8,177
2025-05-26 11:45:00,22,22,20.4,21.05,77
2025-05-26 12:00:00,20.75,24.05,19.65,22.7,200
2025-05-26 12:15:00,23,25,21.4,22,109
2025-05-26 12:30:00,22.3,25,22.3,24.95,169
2025-05-26 12:45:00,25.1,27.05,24.8,26.25,135
2025-05-26 13:00:00,25.95,26.95,24.3,25.2,69
2025-05-26 13:15:00,25.75,26.45,24.55,25.3,65
2025-05-26 13:30:00,25.4,25.6,23.05,23.45,82
2025-05-26 13:45:00,23.4,24.5,22.35,24,211
2025-05-26 14:00:00,23.6,23.95,21.6,21.75,143
2025-05-26 14:15:00,22.3,23.45,22.05,22.9,111
2025-05-26 14:30:00,22.9,23.25,21.75,22.3,60
2025-05-26 14:45:00,22.5,22.65,21.4,21.85,69
2025-05-26 15:00:00,21.8,22.5,21.25,22.3,137
2025-05-26 15:15:00,22.15,22.6,20.55,21.65,180
2025-05-27 09:15:00,27,47.05,26.5,43.25,792
2025-05-27 09:30:00,43.65,44.15,34.5,37.65,316
