Timestamp,Open,High,Low,Close,Volume
2025-05-19 09:15:00,37.1,40.2,35.45,37.15,755
2025-05-19 09:30:00,37.25,38.5,35.1,35.65,473
2025-05-19 09:45:00,35.75,36.25,34,34,229
2025-05-19 10:00:00,33.85,36.5,33.85,36.2,542
2025-05-19 10:15:00,36.2,38.15,36.05,37.45,279
2025-05-19 10:30:00,37.45,38.2,37,37.75,229
2025-05-19 10:45:00,38.1,41.25,37.9,40.4,260
2025-05-19 11:00:00,40.25,40.25,39.15,39.45,386
2025-05-19 11:15:00,39.5,40.05,38.4,38.75,178
2025-05-19 11:30:00,38.75,38.95,36.65,36.8,108
2025-05-19 11:45:00,36.55,38.35,36.25,37.95,168
2025-05-19 12:00:00,38,38.8,37.1,38.4,104
2025-05-19 12:15:00,38.4,39.6,37.85,38.3,129
2025-05-19 12:30:00,38.3,38.5,37.6,37.6,83
2025-05-19 12:45:00,37.75,38.65,37.5,38.15,90
2025-05-19 13:00:00,38,38.4,36.4,36.8,156
2025-05-19 13:15:00,36.8,37.75,36.3,36.3,114
2025-05-19 13:30:00,36.3,36.75,35.45,35.45,216
2025-05-19 13:45:00,35.65,35.8,34.25,35.2,316
2025-05-19 14:00:00,35.2,35.25,33.1,33.65,409
2025-05-19 14:15:00,34,34.85,33.8,34.7,149
2025-05-19 14:30:00,34.55,35.5,34.45,34.9,123
2025-05-19 14:45:00,34.8,34.85,33.45,34.5,74
2025-05-19 15:00:00,34.6,36.85,34.35,35.5,209
2025-05-19 15:15:00,35.8,36.3,34.9,35.15,329
2025-05-20 09:15:00,35,35.2,27.2,27.25,1220
2025-05-20 09:30:00,27.25,28.25,25.15,25.15,961
2025-05-20 09:45:00,25.25,25.35,24.05,24.6,877
2025-05-20 10:00:00,24.6,25.1,23.85,24.8,859
2025-05-20 10:15:00,24.8,26,24.6,25.7,550
2025-05-20 10:30:00,25.75,27,25.1,26.45,559
2025-05-20 10:45:00,26.4,27.65,25.6,26.15,687
2025-05-20 11:00:00,26.15,26.4,25.4,26.25,347
2025-05-20 11:15:00,26.05,26.05,24.35,24.6,326
2025-05-20 11:30:00,24.6,24.8,23.9,24.3,274
2025-05-20 11:45:00,24.3,25.45,24.15,24.9,300
2025-05-20 12:00:00,24.8,25.5,24.3,24.45,312
2025-05-20 12:15:00,24.55,25.7,24.5,25.05,223
2025-05-20 12:30:00,25.2,25.8,24.55,24.8,352
2025-05-20 12:45:00,25.15,25.2,22.75,23,537
2025-05-20 13:00:00,23.1,23.5,22.55,22.6,403
2025-05-20 13:15:00,22.55,23.25,22.05,22.75,376
2025-05-20 13:30:00,22.85,24.3,22.65,23.55,559
2025-05-20 13:45:00,23.75,24.25,23.45,23.8,318
2025-05-20 14:00:00,23.75,23.85,22.6,23.75,326
2025-05-20 14:15:00,23.75,23.9,22.75,23,354
2025-05-20 14:30:00,23.1,23.2,22,22.3,357
2025-05-20 14:45:00,22.3,22.3,21.6,21.8,472
2025-05-20 15:00:00,22.05,22.6,21.5,22.1,631
2025-05-20 15:15:00,22.1,23.5,22.05,23.5,838
2025-05-21 09:15:00,24.95,27.75,24.4,26.65,2549
2025-05-21 09:30:00,26.6,32.9,26.6,32.75,1723
2025-05-21 09:45:00,32.9,36.95,31.9,35.55,2109
2025-05-21 10:00:00,35.5,37,35.05,36.8,426
2025-05-21 10:15:00,36.95,39.85,36.35,37.05,560
2025-05-21 10:30:00,37.1,39.3,36.8,36.85,214
2025-05-21 10:45:00,36.7,36.85,34.3,34.3,235
2025-05-21 11:00:00,34.55,35.2,32.9,34,221
2025-05-21 11:15:00,34.15,34.45,31.9,32.95,177
2025-05-21 11:30:00,32.85,32.85,30.7,31,300
2025-05-21 11:45:00,30.9,31,28.75,29.7,203
2025-05-21 12:00:00,29.8,30.05,24.85,25.15,608
2025-05-21 12:15:00,25.1,26.1,23.1,25.2,751
2025-05-21 12:30:00,25.2,27.4,25.2,26.35,629
2025-05-21 12:45:00,26.35,26.9,24.5,26.35,611
2025-05-21 13:00:00,26.2,27.15,25.95,26.6,303
2025-05-21 13:15:00,26.7,28,24.35,24.55,407
2025-05-21 13:30:00,24.6,25.05,23.7,23.95,386
2025-05-21 13:45:00,24,25.15,23.95,24.8,238
2025-05-21 14:00:00,24.9,25,23.25,25,349
2025-05-21 14:15:00,25,26.35,24.55,26.25,289
2025-05-21 14:30:00,26.3,26.7,25,25.15,250
2025-05-21 14:45:00,25.3,26.4,24.95,25.35,156
2025-05-21 15:00:00,25.6,26.7,23.85,24.2,393
2025-05-21 15:15:00,24.4,25.1,23.45,24.25,399
2025-05-22 09:15:00,28,28,16.7,17.4,2736
2025-05-22 09:30:00,17.5,18.75,16.25,17.8,1442
2025-05-22 09:45:00,17.95,19.1,17,19.05,756
2025-05-22 10:00:00,18.95,19.1,17.6,18.85,571
2025-05-22 10:15:00,18.85,19,17.4,18,464
2025-05-22 10:30:00,17.85,20.4,17.8,19.5,880
2025-05-22 10:45:00,19.35,21.1,19.3,20.8,517
2025-05-22 11:00:00,20.8,22,20.3,20.85,890
2025-05-22 11:15:00,20.8,21.7,19.05,19.65,353
2025-05-22 11:30:00,19.5,19.85,16.95,17.7,678
2025-05-22 11:45:00,17.65,19.15,17.3,19.1,489
2025-05-22 12:00:00,19.1,19.95,18.8,19.2,244
2025-05-22 12:15:00,19.05,19.05,17.9,18.4,229
2025-05-22 12:30:00,18.4,19.5,18.35,18.65,214
2025-05-22 12:45:00,18.75,19.1,17.75,18.2,449
2025-05-22 13:00:00,18.1,18.5,17.6,18.4,343
2025-05-22 13:15:00,18.5,19.2,18.3,18.85,202
2025-05-22 13:30:00,18.8,19,17.7,18.9,387
2025-05-22 13:45:00,18.75,18.85,17.3,17.45,389
2025-05-22 14:00:00,17.5,18.25,17.45,17.9,271
2025-05-22 14:15:00,17.9,18.15,17.05,17.95,569
2025-05-22 14:30:00,17.9,20.9,17.8,19.2,957
2025-05-22 14:45:00,19.2,22.35,18.05,21.7,1280
2025-05-22 15:00:00,21.65,22.45,20.4,20.5,1007
2025-05-22 15:15:00,20.5,22.2,20.3,21.85,877
2025-05-23 09:15:00,21.85,21.9,18.05,20.05,1866
2025-05-23 09:30:00,20.15,25.45,19.25,25.3,1297
2025-05-23 09:45:00,25.5,27.1,23.8,24.35,925
2025-05-23 10:00:00,24.55,27.5,24.35,26.5,598
2025-05-23 10:15:00,26.55,26.55,22.3,23.35,419
2025-05-23 10:30:00,23.15,23.55,21.65,22.9,330
2025-05-23 10:45:00,22.65,28.1,22.3,26.75,923
2025-05-23 11:00:00,26.8,28.25,25.3,27.85,405
2025-05-23 11:15:00,27.7,29,26.05,28.75,372
2025-05-23 11:30:00,28.65,30.95,28.05,28.25,518
2025-05-23 11:45:00,28,28.05,24,25.1,320
2025-05-23 12:00:00,25.2,25.65,23.65,24.45,201
2025-05-23 12:15:00,24.4,27.3,24.2,27.3,375
2025-05-23 12:30:00,27.2,28.55,26.2,26.25,210
2025-05-23 12:45:00,26.25,27.55,26.25,26.3,258
2025-05-23 13:00:00,26.25,29.6,26.15,27.45,232
2025-05-23 13:15:00,27.65,28.65,27.6,28.25,152
2025-05-23 13:30:00,28.5,28.55,25.55,25.8,190
2025-05-23 13:45:00,25.85,27,25.35,26,118
2025-05-23 14:00:00,26.15,26.95,25.9,26.25,137
2025-05-23 14:15:00,26.3,27.5,25.2,26.6,168
2025-05-23 14:30:00,26.6,26.65,24.85,24.85,225
2025-05-23 14:45:00,24.75,26.4,24.2,24.95,240
2025-05-23 15:00:00,25.35,26.9,24.5,25.8,437
2025-05-23 15:15:00,26,26.8,25.95,26.55,312
2025-05-26 09:15:00,30,36.5,27,35,923
2025-05-26 09:30:00,35,36.15,33.85,35.85,297
2025-05-26 09:45:00,35.5,37.85,34.7,36.25,199
2025-05-26 10:00:00,36.4,36.65,32.75,33.3,241
2025-05-26 10:15:00,33.75,33.75,25.65,28.35,273
2025-05-26 10:30:00,28.2,28.45,22.65,27.5,415
2025-05-26 10:45:00,28,29.15,25.9,28.2,138
2025-05-26 11:00:00,27.75,28,26.55,26.8,122
2025-05-26 11:15:00,27,29.5,26.15,26.75,210
2025-05-26 11:30:00,26.85,27.35,25.95,27.25,320
2025-05-26 11:45:00,27.35,29.8,26.95,28.55,110
2025-05-26 12:00:00,28.8,30.7,28.1,30.5,137
2025-05-26 12:15:00,30.45,32,29.05,31.7,196
2025-05-26 12:30:00,31.65,31.65,28.85,28.9,89
2025-05-26 12:45:00,28.85,29.4,27.3,29.05,115
2025-05-26 13:00:00,29.2,29.75,28.25,28.85,143
2025-05-26 13:15:00,28.85,29.35,27.75,28.2,109
2025-05-26 13:30:00,28.2,29.45,27.6,28.35,109
2025-05-26 13:45:00,28.6,29.05,27.9,27.9,66
2025-05-26 14:00:00,28,28.95,26.85,28.95,122
2025-05-26 14:15:00,28.3,28.55,27.15,28,71
2025-05-26 14:30:00,28.05,29.45,27.8,28,138
2025-05-26 14:45:00,28.15,30.1,27.95,29.1,115
2025-05-26 15:00:00,29.5,30.55,29.45,30.35,108
2025-05-26 15:15:00,30.25,31.15,29.7,30.95,210
2025-05-27 09:15:00,22.8,24.2,19.05,20,1191
2025-05-27 09:30:00,20.1,24.05,18.8,22.35,730
2025-05-27 09:45:00,22.8,22.8,19.6,19.85,360
2025-05-27 10:00:00,19.85,21.1,19,19.1,626
2025-05-27 10:15:00,19.1,19.35,17.65,17.95,491
2025-05-27 10:30:00,18,19.35,17.75,17.75,415
2025-05-27 10:45:00,17.75,19.3,17.45,18.35,576
2025-05-27 11:00:00,18.35,26.6,18.05,23.4,1150
2025-05-27 11:15:00,23.3,33.3,23.3,33.3,681
2025-05-27 11:30:00,33.4,36.65,29,31,337
2025-05-27 11:45:00,30.75,32.05,27,30.25,259
2025-05-27 12:00:00,29.35,32.55,28.15,31.7,174
2025-05-27 12:15:00,31.85,31.85,25.4,26.6,214
2025-05-27 12:30:00,25.45,29.2,23.75,26.6,334
2025-05-27 12:45:00,27,28.05,24.15,24.25,185
2025-05-27 13:00:00,24.05,25.35,22.4,24.85,200
2025-05-27 13:15:00,24.95,25.9,23.25,24.15,191
2025-05-27 13:30:00,24.1,25.8,23.6,25.8,143
2025-05-27 13:45:00,26.05,27.65,20.6,20.7,318
2025-05-27 14:00:00,20.2,21.55,19.2,19.95,514
2025-05-27 14:15:00,20.1,20.8,17.6,18.4,953
2025-05-27 14:30:00,18.35,21.4,18.25,20.8,709
2025-05-27 14:45:00,21,22.6,20.5,22.6,472
2025-05-27 15:00:00,22.45,23.6,19.95,23.6,506
