Timestamp,Open,High,Low,Close,Volume
2025-06-05T09:15:00+05:30,54.95,58.85,53.5,58.85,81
2025-06-05T09:30:00+05:30,59.1,59.55,57.9,58.7,48
2025-06-05T09:45:00+05:30,57.8,57.8,56.1,56.1,14
2025-06-05T10:00:00+05:30,56.35,57.3,56.3,56.3,6
2025-06-05T10:15:00+05:30,56.5,56.75,55.25,55.25,5
2025-06-05T10:30:00+05:30,54.95,55.5,53.45,53.45,16
2025-06-05T10:45:00+05:30,53.35,53.35,52.9,52.9,5
2025-06-05T11:00:00+05:30,53.45,55.35,52.85,54.7,22
2025-06-05T11:15:00+05:30,54.6,55.5,54.55,54.6,12
2025-06-05T11:30:00+05:30,54.25,54.9,54.25,54.9,14
2025-06-05T11:45:00+05:30,54.1,56.15,54.1,56.15,8
2025-06-05T12:00:00+05:30,57,65,57,63.85,87
2025-06-05T12:15:00+05:30,64.9,66.55,62,63,39
2025-06-05T12:30:00+05:30,63.15,64.15,62.1,62.75,29
2025-06-05T12:45:00+05:30,61.95,62.35,60.25,60.7,19
2025-06-05T13:00:00+05:30,60.5,62.75,60.5,60.55,19
2025-06-05T13:15:00+05:30,60.55,61.7,59.8,59.8,19
2025-06-05T13:30:00+05:30,59.55,59.55,57.05,58.55,42
2025-06-05T13:45:00+05:30,58.05,58.15,55.3,55.3,14
2025-06-05T14:00:00+05:30,55.6,56.1,54.85,55.5,20
2025-06-05T14:15:00+05:30,54.6,56.65,54.6,56.4,28
2025-06-05T14:30:00+05:30,57.5,59.25,57.5,58.1,6
2025-06-05T14:45:00+05:30,58.45,58.65,57,57.2,20
2025-06-05T15:00:00+05:30,57.75,59.25,56.65,58.6,111
2025-06-05T15:15:00+05:30,58.6,59.5,58.2,59.05,78
2025-06-06T09:15:00+05:30,55,57.65,53.4,54.5,62
2025-06-06T09:30:00+05:30,54.3,54.55,50.7,50.85,46
2025-06-06T09:45:00+05:30,50.65,52.25,50.65,52.1,19
2025-06-06T10:00:00+05:30,51.95,54.35,49.15,52.15,83
2025-06-06T10:15:00+05:30,52.35,53.7,51,51,55
2025-06-06T10:30:00+05:30,51.15,52.8,50.8,52.65,51
2025-06-06T10:45:00+05:30,52.7,54.5,52.6,53.45,61
2025-06-06T11:00:00+05:30,54,56.2,53.9,55.05,75
2025-06-06T11:15:00+05:30,55.05,56.3,54.15,55.25,38
2025-06-06T11:30:00+05:30,55.15,58.2,55.1,57.7,40
2025-06-06T11:45:00+05:30,57.85,60.55,57.8,60.15,44
2025-06-06T12:00:00+05:30,60.15,60.15,58.35,58.55,14
2025-06-06T12:15:00+05:30,58.25,58.65,57.85,57.9,14
2025-06-06T12:30:00+05:30,57.75,58,57.05,57.9,17
2025-06-06T12:45:00+05:30,58.05,58.1,56.85,56.85,9
2025-06-06T13:00:00+05:30,56.65,57.5,55.65,55.85,21
2025-06-06T13:15:00+05:30,56.05,56.8,56.05,56.55,18
2025-06-06T13:30:00+05:30,56.2,57.2,55.9,56.1,11
2025-06-06T13:45:00+05:30,55.9,56.2,55,55.8,28
2025-06-06T14:00:00+05:30,55.6,56.25,55.6,55.95,9
2025-06-06T14:15:00+05:30,56.55,59.05,56.55,58.65,22
2025-06-06T14:30:00+05:30,59,59,57.85,58.35,19
2025-06-06T14:45:00+05:30,58.8,60.05,58.65,59.7,23
2025-06-06T15:00:00+05:30,60.2,61.35,59.35,60.75,54
2025-06-06T15:15:00+05:30,60.35,63.85,60.35,62.9,123
2025-06-09T09:15:00+05:30,70.3,78.9,69.35,75.5,159
2025-06-09T09:30:00+05:30,75.2,75.4,72.3,75.4,78
2025-06-09T09:45:00+05:30,75.1,75.1,73.45,73.55,12
2025-06-09T10:00:00+05:30,72.45,75.4,71.75,71.75,44
2025-06-09T10:15:00+05:30,71.95,71.95,71.7,71.7,4
2025-06-09T10:30:00+05:30,71.45,72.05,70.05,70.7,31
2025-06-09T10:45:00+05:30,71,71.4,70,70.95,15
2025-06-09T11:00:00+05:30,70.85,72.1,69.35,69.35,9
2025-06-09T11:15:00+05:30,69.4,69.4,67.65,68.8,25
2025-06-09T11:30:00+05:30,70.1,70.1,69.9,69.9,2
2025-06-09T11:45:00+05:30,69.05,69.55,68.8,69.45,11
2025-06-09T12:00:00+05:30,68.45,68.45,68.45,68.45,1
2025-06-09T12:15:00+05:30,69.3,69.3,69.2,69.2,3
2025-06-09T12:30:00+05:30,68.75,71,68.75,71,2
2025-06-09T12:45:00+05:30,71,71,70.2,70.2,3
2025-06-09T13:00:00+05:30,70.05,70.45,70.05,70.45,2
2025-06-09T13:15:00+05:30,70.2,70.2,69.9,69.9,3
2025-06-09T13:30:00+05:30,68.35,69.1,68.35,69.1,5
2025-06-09T14:00:00+05:30,68.9,69.2,68.7,68.7,6
2025-06-09T14:15:00+05:30,68.7,68.7,68.65,68.65,2
2025-06-09T14:30:00+05:30,69.05,69.15,69.05,69.15,13
2025-06-09T14:45:00+05:30,68.95,69.05,68.85,69.05,9
2025-06-09T15:00:00+05:30,67.65,68.4,67.1,67.8,87
2025-06-09T15:15:00+05:30,68,68.1,66.95,67,11
2025-06-10T09:15:00+05:30,72.8,83.35,71.6,78.8,59
2025-06-10T09:30:00+05:30,77.2,81.05,77.2,79.4,21
2025-06-10T09:45:00+05:30,79,79,76.6,76.6,6
2025-06-10T10:00:00+05:30,75.95,79.25,75.95,79.25,9
2025-06-10T10:15:00+05:30,78.25,82.55,78.2,80.85,13
2025-06-10T10:30:00+05:30,80.85,83.15,80.85,82.9,13
2025-06-10T10:45:00+05:30,84.7,84.7,81.95,81.95,8
2025-06-10T11:00:00+05:30,82.55,87.8,82.55,87.75,14
2025-06-10T11:15:00+05:30,88.05,91.8,88,91.8,8
2025-06-10T11:30:00+05:30,92.8,99,92,96.2,17
2025-06-10T11:45:00+05:30,96,97.35,94.5,97.35,23
2025-06-10T12:00:00+05:30,95.7,95.7,95,95,2
2025-06-10T12:15:00+05:30,96.6,96.6,94.3,94.8,8
2025-06-10T12:30:00+05:30,94.95,94.95,91,91.5,7
2025-06-10T12:45:00+05:30,89.75,89.75,87,87.2,6
2025-06-10T13:00:00+05:30,88.9,88.9,87.9,87.9,6
2025-06-10T13:30:00+05:30,85.85,85.85,84.5,85.6,5
2025-06-10T14:00:00+05:30,86.95,86.95,86.95,86.95,1
2025-06-10T14:15:00+05:30,87.7,87.7,87.2,87.2,2
2025-06-10T14:30:00+05:30,88.3,89.35,88,88,8
2025-06-10T14:45:00+05:30,86.35,88.25,86.35,88.25,3
2025-06-10T15:00:00+05:30,88.1,88.1,83.75,83.75,2
2025-06-10T15:15:00+05:30,85,85.6,84.3,84.3,17
2025-06-11T09:15:00+05:30,84.35,86.7,84.05,84.05,4
2025-06-11T09:30:00+05:30,86.45,88.6,86.45,88,6
2025-06-11T09:45:00+05:30,90,90,85.5,85.5,2
2025-06-11T10:00:00+05:30,87,87,85.55,85.55,2
2025-06-11T10:45:00+05:30,87.85,88.5,87,88.45,13
2025-06-11T11:00:00+05:30,86.8,90.2,86.5,90.2,14
2025-06-11T11:15:00+05:30,92.6,92.6,91.2,91.95,5
2025-06-11T11:30:00+05:30,92.35,92.35,92.35,92.35,1
2025-06-11T11:45:00+05:30,91.55,94.9,91.55,93.8,9
2025-06-11T12:00:00+05:30,94.35,96.1,94.15,94.15,6
2025-06-11T12:30:00+05:30,94.6,98.85,94.15,98.85,9
2025-06-11T12:45:00+05:30,98.55,109.8,98.55,109.8,17
