Timestamp,Open,High,Low,Close,Volume
2025-07-04T09:15:00+05:30,352.1,354.35,336.4,345.5,69
2025-07-04T09:30:00+05:30,348.45,348.45,312.6,326.25,98
2025-07-04T09:45:00+05:30,330.5,340,322.4,338.85,19
2025-07-04T10:00:00+05:30,338.65,338.65,329.55,331.85,27
2025-07-04T10:15:00+05:30,333.65,340.8,332.55,340.8,10
2025-07-04T10:30:00+05:30,337.1,342.35,337.1,339.35,7
2025-07-04T10:45:00+05:30,341.25,341.25,333.7,340.4,10
2025-07-04T11:00:00+05:30,340.95,341.1,334.45,341.1,65
2025-07-04T11:15:00+05:30,337.85,340.05,318.95,324.5,36
2025-07-04T11:30:00+05:30,327.9,327.9,295.85,297.5,147
2025-07-04T11:45:00+05:30,296.9,296.9,282.65,285,98
2025-07-04T12:00:00+05:30,288.8,296.2,280,295.25,42
2025-07-04T12:15:00+05:30,295.75,301.2,293.4,296,24
2025-07-04T12:30:00+05:30,300,303.9,293.95,298.6,24
2025-07-04T12:45:00+05:30,299.6,301.5,291.75,293.7,117
2025-07-04T13:00:00+05:30,293.35,304,293.35,303.4,13
2025-07-04T13:15:00+05:30,304.4,304.4,294.35,299.3,14
2025-07-04T13:30:00+05:30,299.7,303,299.15,300.4,27
2025-07-04T13:45:00+05:30,300.3,312.7,300.3,311.5,8
2025-07-04T14:00:00+05:30,309.8,309.8,299.35,308,17
2025-07-04T14:15:00+05:30,305,310.4,305,310.4,9
2025-07-04T14:30:00+05:30,310.3,367.35,309.9,367.3,144
2025-07-04T14:45:00+05:30,371.6,371.6,354.35,357.85,54
2025-07-04T15:00:00+05:30,358,364.9,355.5,358.2,82
2025-07-04T15:15:00+05:30,360.5,371.9,352.9,362.45,50
2025-07-07T09:15:00+05:30,355,355,312.4,334.1,97
2025-07-07T09:30:00+05:30,335.7,376.3,335.25,348.9,155
2025-07-07T09:45:00+05:30,351,367,340.45,356.65,46
2025-07-07T10:00:00+05:30,357.25,360.05,331.35,340.35,81
2025-07-07T10:15:00+05:30,333.5,338.35,331.75,338.35,9
2025-07-07T10:30:00+05:30,341.2,349.15,339.75,346.35,18
2025-07-07T10:45:00+05:30,345.95,362.5,345.95,361.15,17
2025-07-07T11:00:00+05:30,361.1,368.25,351.6,351.6,18
2025-07-07T11:15:00+05:30,348.7,352.6,348.7,349.15,8
2025-07-07T11:30:00+05:30,346.5,346.5,346.5,346.5,1
2025-07-07T11:45:00+05:30,338.8,342,338.8,340.05,4
2025-07-07T12:00:00+05:30,329.5,336.5,329.5,330.65,14
2025-07-07T12:15:00+05:30,325,343.25,323.2,341.9,25
2025-07-07T12:30:00+05:30,341.2,341.2,341,341,2
2025-07-07T12:45:00+05:30,337.05,338.95,324.9,324.9,3
2025-07-07T13:00:00+05:30,320,342.45,320,341,10
2025-07-07T13:15:00+05:30,340.3,347.6,340.3,340.95,62
2025-07-07T13:30:00+05:30,341.35,345.9,341.35,344,16
2025-07-07T13:45:00+05:30,342.3,347.1,334.8,343.05,27
2025-07-07T14:00:00+05:30,342.45,353.65,341.1,345.65,19
2025-07-07T14:15:00+05:30,345.6,351.9,342.85,343,41
2025-07-07T14:30:00+05:30,340,340,329.25,329.25,30
2025-07-07T14:45:00+05:30,331.35,337.4,331,337.4,9
2025-07-07T15:00:00+05:30,343.15,345,338,342.55,17
2025-07-07T15:15:00+05:30,341.6,346.05,340,346.05,71
2025-07-08T09:15:00+05:30,321.95,356.8,321.45,346.9,152
2025-07-08T09:30:00+05:30,348.75,361.9,340,349.65,31
2025-07-08T09:45:00+05:30,341.1,351.6,336.3,336.3,91
2025-07-08T10:00:00+05:30,331.4,333.15,324.35,330.3,51
2025-07-08T10:15:00+05:30,329.85,337.4,325.25,326.95,49
2025-07-08T10:30:00+05:30,325.55,332,318.5,329.15,60
2025-07-08T10:45:00+05:30,324.75,328.95,321.05,328.55,28
2025-07-08T11:00:00+05:30,327.9,327.9,320,323,167
2025-07-08T11:15:00+05:30,322.05,324.5,318,324.1,90
2025-07-08T11:30:00+05:30,327,329.1,318.2,319,77
2025-07-08T11:45:00+05:30,319.1,322.4,318.95,322.3,24
2025-07-08T12:00:00+05:30,323.3,328.3,323,326.2,15
2025-07-08T12:15:00+05:30,330,339.9,325.7,334.7,24
2025-07-08T12:30:00+05:30,337.95,343.1,328.6,336.65,36
2025-07-08T12:45:00+05:30,339.7,341.3,335.6,340,15
2025-07-08T13:00:00+05:30,340.35,344.8,339.45,339.8,28
2025-07-08T13:15:00+05:30,340.05,343.85,337.8,340.45,10
2025-07-08T13:30:00+05:30,334.45,336.25,334.45,335,13
2025-07-08T13:45:00+05:30,341.5,342,340.95,341.55,37
2025-07-08T14:00:00+05:30,338.6,338.6,329.45,334.35,17
2025-07-08T14:15:00+05:30,332.55,332.55,329.85,332.5,11
2025-07-08T14:30:00+05:30,332.9,334.55,332,332,5
2025-07-08T14:45:00+05:30,330.35,350.2,330.3,350.2,60
2025-07-08T15:00:00+05:30,349.3,393.45,349.3,391.95,93
2025-07-08T15:15:00+05:30,393.45,393.6,384.85,390.1,121
2025-07-09T09:15:00+05:30,362.55,366.95,337.3,337.3,235
2025-07-09T09:30:00+05:30,340.75,350,332.45,337.35,60
2025-07-09T09:45:00+05:30,342.6,363,339.5,363,78
2025-07-09T10:00:00+05:30,362.5,375.85,356.6,374.9,39
2025-07-09T10:15:00+05:30,375.8,384.1,369.7,369.7,86
2025-07-09T10:30:00+05:30,368.65,376,367.3,376,31
2025-07-09T10:45:00+05:30,378.95,379.05,375,375,6
2025-07-09T11:00:00+05:30,373,383.45,369.95,383.45,8
2025-07-09T11:15:00+05:30,384,395,383.05,391.95,29
2025-07-09T11:30:00+05:30,390.45,390.45,379.25,381,76
2025-07-09T11:45:00+05:30,380.7,381.55,368.6,377,19
2025-07-09T12:00:00+05:30,370.95,383.4,370.95,383.4,18
2025-07-09T12:15:00+05:30,383.5,385.05,378.2,384.35,50
2025-07-09T12:30:00+05:30,383.1,383.7,378.7,378.75,40
2025-07-09T12:45:00+05:30,377,379.95,374.55,378.9,46
2025-07-09T13:00:00+05:30,378.9,378.9,360,376,97
2025-07-09T13:15:00+05:30,375.2,380,374.85,379.1,14
2025-07-09T13:30:00+05:30,377,377,374,374,3
2025-07-09T13:45:00+05:30,373.95,377.95,373.15,375.15,33
2025-07-09T14:00:00+05:30,378.75,378.75,368.6,372.25,25
2025-07-09T14:15:00+05:30,376,376,340.75,348.25,147
2025-07-09T14:30:00+05:30,343.2,343.55,316.35,333.5,134
2025-07-09T14:45:00+05:30,331.25,334.15,311.35,328.9,215
2025-07-09T15:00:00+05:30,331.15,337.8,326.1,331.85,67
2025-07-09T15:15:00+05:30,334,334,324.6,325.8,145
2025-07-10T09:15:00+05:30,315.45,329.3,289.75,289.75,307
2025-07-10T09:30:00+05:30,291.85,297.5,280,286.2,176
2025-07-10T09:45:00+05:30,287.45,292.25,267.75,278.9,372
2025-07-10T10:00:00+05:30,279,283.7,261.15,269.25,238
2025-07-10T10:15:00+05:30,269.1,279,265.5,275.65,136
2025-07-10T10:30:00+05:30,277.15,281.45,268.25,270.7,95
2025-07-10T10:45:00+05:30,270.05,274,252.55,258,541
2025-07-10T11:00:00+05:30,258,260.65,249,259.35,401
2025-07-10T11:15:00+05:30,258.15,258.9,239.55,246.5,438
2025-07-10T11:30:00+05:30,247.05,252,242.15,246.4,343
2025-07-10T11:45:00+05:30,246,255,243.45,243.5,186
2025-07-10T12:00:00+05:30,244,245.05,235,241.5,522
2025-07-10T12:15:00+05:30,242.15,262.1,240.3,259.25,539
2025-07-10T12:30:00+05:30,259.55,263.25,247,248.05,328
2025-07-10T12:45:00+05:30,246.15,259.6,243.4,256,277
2025-07-10T13:00:00+05:30,255.8,257.7,243,246,237
2025-07-10T13:15:00+05:30,246,255.5,244.5,247.35,221
2025-07-10T13:30:00+05:30,252.5,253.3,230.95,233.35,341
2025-07-10T13:45:00+05:30,230.7,248.15,224.85,239.35,682
2025-07-10T14:00:00+05:30,238.05,272.05,237.4,247.45,1514
2025-07-10T14:15:00+05:30,247.55,262.05,247.55,258.55,453
2025-07-10T14:30:00+05:30,259.15,260.7,248.6,254.1,314
2025-07-10T14:45:00+05:30,254.3,255.3,225,225,795
2025-07-10T15:00:00+05:30,224.85,230,214.05,223.4,1504
2025-07-10T15:15:00+05:30,223.2,224.35,210.75,213.05,1716
2025-07-11T09:15:00+05:30,174.15,186.8,146.8,172.65,134615
2025-07-11T09:30:00+05:30,172.95,179.5,155.45,170.15,72903
2025-07-11T09:45:00+05:30,170.35,171.05,155.05,157.85,39619
2025-07-11T10:00:00+05:30,157.75,158.2,137,142.9,64157
2025-07-11T10:15:00+05:30,143,143.25,128.7,132.8,68846
2025-07-11T10:30:00+05:30,132.8,133.9,117.1,119.8,78554
2025-07-11T10:45:00+05:30,120.05,120.45,105.2,110.45,85073
2025-07-11T11:00:00+05:30,110.5,117.9,98.35,108.9,86176
2025-07-11T11:15:00+05:30,109.15,109.85,101.7,105.2,31606
2025-07-11T11:30:00+05:30,105.25,111.55,105,106.6,36934
2025-07-11T11:45:00+05:30,106.6,111.3,103,103.8,27599
2025-07-11T12:00:00+05:30,103.9,105.9,93.7,105,54336
2025-07-11T12:15:00+05:30,104.75,106.7,100.5,101.1,22036
2025-07-11T12:30:00+05:30,101,114.4,100.8,109.2,58456
2025-07-11T12:45:00+05:30,109.4,110.2,99.35,102.45,31033
2025-07-11T13:00:00+05:30,102.5,103.95,91.25,99.45,37467
2025-07-11T13:15:00+05:30,99.35,102.95,96.5,98,24049
2025-07-11T13:30:00+05:30,98.15,100.55,93.1,94.75,21014
2025-07-11T13:45:00+05:30,94.6,104.9,93.5,103.5,34986
2025-07-11T14:00:00+05:30,103.35,107,94.3,99.5,41437
2025-07-11T14:15:00+05:30,99.3,101.55,93.1,94.95,28407
2025-07-11T14:30:00+05:30,94.95,102.3,94,100.5,29711
2025-07-11T14:45:00+05:30,100.8,103.6,96.1,101.2,32381
2025-07-11T15:00:00+05:30,101.15,102.95,92.4,93.85,38693
2025-07-11T15:15:00+05:30,93.75,96.6,87,89,60217
