Timestamp,Open,High,Low,Close,Volume
2025-06-05T09:15:00+05:30,75,75,69.3,74,854
2025-06-05T09:30:00+05:30,74.3,77.7,72.95,74.45,591
2025-06-05T09:45:00+05:30,74.15,75.55,72.4,72.4,167
2025-06-05T10:00:00+05:30,72,73.35,70.6,70.7,237
2025-06-05T10:15:00+05:30,70.85,70.95,68.45,69.6,325
2025-06-05T10:30:00+05:30,69.5,70.5,67.6,70,240
2025-06-05T10:45:00+05:30,70.05,70.55,67.1,68,173
2025-06-05T11:00:00+05:30,67.9,70,67.55,68.6,134
2025-06-05T11:15:00+05:30,69.05,70.75,68.8,69.5,169
2025-06-05T11:30:00+05:30,69.5,69.5,67.6,67.75,147
2025-06-05T11:45:00+05:30,67.9,70.75,66.45,70.7,206
2025-06-05T12:00:00+05:30,70.55,76.8,70.25,76,1059
2025-06-05T12:15:00+05:30,76,76.95,70,72,528
2025-06-05T12:30:00+05:30,72.3,73.65,70.75,71.2,553
2025-06-05T12:45:00+05:30,71.3,72.15,65.35,66.5,751
2025-06-05T13:00:00+05:30,66.55,69.35,66,66.7,260
2025-06-05T13:15:00+05:30,66.3,67.05,65,65.65,281
2025-06-05T13:30:00+05:30,65.5,65.5,61.35,62.25,582
2025-06-05T13:45:00+05:30,62.2,63.65,61,61.2,295
2025-06-05T14:00:00+05:30,61.8,62.15,60,61.25,368
2025-06-05T14:15:00+05:30,61.2,62.25,60.2,61.85,334
2025-06-05T14:30:00+05:30,61.7,63.7,61.25,62.4,150
2025-06-05T14:45:00+05:30,63,64.5,60.4,61.15,253
2025-06-05T15:00:00+05:30,61.4,62,60,60.55,320
2025-06-05T15:15:00+05:30,60.55,62.85,60.25,62.45,321
2025-06-06T09:15:00+05:30,70,70,55.5,57,635
2025-06-06T09:30:00+05:30,57,57.7,54,54.15,491
2025-06-06T09:45:00+05:30,53.9,58.9,53.7,58.4,306
2025-06-06T10:00:00+05:30,59,61.9,56.3,59.9,556
2025-06-06T10:15:00+05:30,60,60.6,57.5,57.9,293
2025-06-06T10:30:00+05:30,57.8,60,56.35,59.5,398
2025-06-06T10:45:00+05:30,59.7,63.5,59.55,63,565
2025-06-06T11:00:00+05:30,63.1,64.35,60.6,61.15,380
2025-06-06T11:15:00+05:30,61.4,61.6,59.4,59.7,237
2025-06-06T11:30:00+05:30,59.75,59.95,56.2,59.5,289
2025-06-06T11:45:00+05:30,59.55,62.7,58.8,61.4,358
2025-06-06T12:00:00+05:30,61.5,62.3,59.45,59.7,247
2025-06-06T12:15:00+05:30,59.3,61,58.2,60.1,169
2025-06-06T12:30:00+05:30,60.3,61.1,59.8,60.7,187
2025-06-06T12:45:00+05:30,60.75,60.9,58.5,58.5,123
2025-06-06T13:00:00+05:30,58.9,59.75,58.4,58.65,80
2025-06-06T13:15:00+05:30,58.3,60.8,58.2,60,150
2025-06-06T13:30:00+05:30,59.75,61.65,58.75,58.75,180
2025-06-06T13:45:00+05:30,59,60,58.45,59.1,148
2025-06-06T14:00:00+05:30,59,59.35,58.25,58.75,174
2025-06-06T14:15:00+05:30,58.75,61.35,58.65,59.6,275
2025-06-06T14:30:00+05:30,59.6,59.65,57.8,58.7,146
2025-06-06T14:45:00+05:30,59.15,61.8,59.05,61.8,217
2025-06-06T15:00:00+05:30,61.8,62,60,61.45,497
2025-06-06T15:15:00+05:30,61.5,63.9,61.4,63.6,844
2025-06-09T09:15:00+05:30,65,81.4,64,78.5,2072
2025-06-09T09:30:00+05:30,78.5,80,74.6,79.7,804
2025-06-09T09:45:00+05:30,79.2,80.1,74.65,78.65,477
