Timestamp,Open,High,Low,Close,Volume
2025-06-06T09:15:00+05:30,277.45,278.8,246.45,246.9,2141
2025-06-06T09:30:00+05:30,245,249.3,230,231.45,1076
2025-06-06T09:45:00+05:30,231.25,243,230.45,240.55,662
2025-06-06T10:00:00+05:30,241.05,296,224.1,261.9,4143
2025-06-06T10:15:00+05:30,263.2,311.05,252.3,306.7,2745
2025-06-06T10:30:00+05:30,305.6,379.1,303,370.85,2753
2025-06-06T10:45:00+05:30,371.3,397.3,363.9,386,840
2025-06-06T11:00:00+05:30,388.65,420,388.65,413.05,984
2025-06-06T11:15:00+05:30,415,421.9,396.95,406.35,405
2025-06-06T11:30:00+05:30,406.2,438.85,405,436,208
2025-06-06T11:45:00+05:30,436.45,463.25,426,457.8,504
2025-06-06T12:00:00+05:30,459.6,463.35,433.3,435.8,381
2025-06-06T12:15:00+05:30,432.9,432.9,404.7,417.1,203
2025-06-06T12:30:00+05:30,419.85,424.6,397.6,408.9,143
2025-06-06T12:45:00+05:30,407.45,415.1,406,412.8,85
2025-06-06T13:00:00+05:30,404.15,415.15,398,398,180
2025-06-06T13:15:00+05:30,394.85,410.2,394.05,394.05,99
2025-06-06T13:30:00+05:30,392.85,417,383.95,398.35,285
2025-06-06T13:45:00+05:30,397.55,411.95,392.55,393.1,63
2025-06-06T14:00:00+05:30,407.5,408.2,394.35,401.5,31
2025-06-06T14:15:00+05:30,410,437.3,409,433.85,257
2025-06-06T14:30:00+05:30,428.35,428.35,405.2,410.35,211
2025-06-06T14:45:00+05:30,409.6,423.3,406.35,421.6,122
2025-06-06T15:00:00+05:30,421.35,425,409,417.1,244
2025-06-06T15:15:00+05:30,415.65,419.55,407.1,413.1,645
2025-06-09T09:15:00+05:30,484,489.5,450,451.65,595
2025-06-09T09:30:00+05:30,450,466,440,462.05,220
2025-06-09T09:45:00+05:30,465.5,469,448,454.05,548
2025-06-09T10:00:00+05:30,456,475.45,453,464.35,278
2025-06-09T10:15:00+05:30,464.35,475,455.7,465.45,107
2025-06-09T10:30:00+05:30,472.25,476.15,465.25,471.9,46
2025-06-09T10:45:00+05:30,475.15,480,470.55,470.55,156
2025-06-09T11:00:00+05:30,468.45,480,462.3,465.75,153
2025-06-09T11:15:00+05:30,464.8,468,453.8,456,204
2025-06-09T11:30:00+05:30,457.4,462,449.35,453.2,117
2025-06-09T11:45:00+05:30,450.55,451.25,444,448.8,44
2025-06-09T12:00:00+05:30,446.7,455,446.2,455,60
2025-06-09T12:15:00+05:30,455.8,458.8,450,458.8,34
2025-06-09T12:30:00+05:30,458.75,467.2,456.75,456.95,39
2025-06-09T12:45:00+05:30,455,455.1,447.7,453.8,25
2025-06-09T13:00:00+05:30,451.65,453.95,449.05,450.5,56
2025-06-09T13:15:00+05:30,455,456.9,442,450,73
2025-06-09T13:30:00+05:30,445.65,451.4,444.8,449.7,62
2025-06-09T13:45:00+05:30,451.3,455,448,450.3,43
2025-06-09T14:00:00+05:30,451.4,452,440,440,96
2025-06-09T14:15:00+05:30,441.35,446.9,436.8,446,110
2025-06-09T14:30:00+05:30,451.95,453.3,444,449,91
2025-06-09T14:45:00+05:30,449,449,443.2,447,57
2025-06-09T15:00:00+05:30,445.2,452.3,444,449.15,58
2025-06-09T15:15:00+05:30,449,454.95,447.95,452,157
2025-06-10T09:15:00+05:30,468,478.95,425.05,426,507
2025-06-10T09:30:00+05:30,421.15,462,407.5,437.4,364
2025-06-10T09:45:00+05:30,439.3,471.05,435.85,458.7,355
2025-06-10T10:00:00+05:30,458.9,478.35,458.8,473,218
2025-06-10T10:15:00+05:30,474.1,484,456,458.85,157
2025-06-10T10:30:00+05:30,457.45,468.8,450,467.45,128
2025-06-10T10:45:00+05:30,463,463.8,431.8,440.55,257
2025-06-10T11:00:00+05:30,441.95,448.25,439.2,445.7,74
2025-06-10T11:15:00+05:30,445,446.5,433.7,441.4,57
2025-06-10T11:30:00+05:30,442.55,450.15,442.05,447.5,64
