Timestamp,Open,High,Low,Close,Volume
2025-07-04T09:15:00+05:30,75.9,76,70,71.5,34
2025-07-04T09:30:00+05:30,71.65,71.75,69,70.2,21
2025-07-04T09:45:00+05:30,71,72.9,71,72.35,13
2025-07-04T10:00:00+05:30,72.35,72.5,71.15,71.85,8
2025-07-04T10:15:00+05:30,71.4,71.4,71.4,71.4,1
2025-07-04T10:30:00+05:30,71.15,71.15,71.1,71.1,3
2025-07-04T10:45:00+05:30,71.75,71.75,71.7,71.7,2
2025-07-04T11:00:00+05:30,73.3,73.8,73.15,73.8,6
2025-07-04T11:15:00+05:30,73.9,74.7,73.15,73.15,18
2025-07-04T11:30:00+05:30,73.35,73.35,72.6,73,7
2025-07-04T11:45:00+05:30,72.95,76,72.95,76,11
2025-07-04T12:00:00+05:30,76,76.75,75,76.1,8
2025-07-04T12:15:00+05:30,76.1,76.1,76.1,76.1,1
2025-07-04T12:30:00+05:30,76.6,78.5,76.6,78.5,11
2025-07-04T12:45:00+05:30,78.2,78.2,77.2,77.2,6
2025-07-04T13:00:00+05:30,78.7,80.1,78.7,80,31
2025-07-04T13:15:00+05:30,78.75,79.7,78.25,79.7,22
2025-07-04T13:30:00+05:30,79,79.7,78.75,79.7,5
2025-07-04T14:15:00+05:30,79.7,79.7,79.45,79.45,9
2025-07-04T14:30:00+05:30,81,82.45,81,82,8
2025-07-04T14:45:00+05:30,82.55,82.55,82.5,82.5,3
2025-07-04T15:00:00+05:30,84,86.55,84,85.6,21
2025-07-04T15:15:00+05:30,83.95,84.35,83.5,83.8,13
2025-07-07T09:15:00+05:30,82.6,85,80.35,80.35,4
2025-07-07T09:30:00+05:30,79.75,82,79.75,82,6
2025-07-07T09:45:00+05:30,83.1,83.1,83.1,83.1,1
2025-07-07T10:00:00+05:30,85,85.5,84.55,84.55,3
2025-07-07T10:15:00+05:30,81.75,81.75,80.3,80.3,2
2025-07-07T10:30:00+05:30,80.1,80.1,80.1,80.1,1
2025-07-07T10:45:00+05:30,80.2,80.2,80.2,80.2,4
2025-07-07T11:00:00+05:30,79.3,79.3,78.35,78.35,3
2025-07-07T11:30:00+05:30,78.3,78.5,78.3,78.5,3
